client_id;dt;total_add_count;total_click_count;total_view_count
542830952;19.06.2024;2;0;5
542727699;19.06.2024;2;0;0
542643890;19.06.2024;2;1;5
542638669;19.06.2024;2;2;4
542633735;19.06.2024;2;1;1
542480109;19.06.2024;2;2;4
542431193;19.06.2024;2;2;2
542313074;19.06.2024;2;1;3
542304567;19.06.2024;2;1;2
542213305;19.06.2024;2;2;0
542176205;19.06.2024;2;0;5
542081890;19.06.2024;2;0;0
542021788;19.06.2024;2;0;1
541932318;19.06.2024;2;0;1
541896647;19.06.2024;2;0;0
541864504;19.06.2024;2;0;1
541838194;19.06.2024;2;0;4
541837803;19.06.2024;2;1;2
541805241;19.06.2024;2;1;5
541796919;19.06.2024;2;3;1
541742611;19.06.2024;2;0;2
541740628;19.06.2024;2;2;5
541637090;19.06.2024;2;1;4
541622717;19.06.2024;2;2;2
541592644;19.06.2024;2;1;6
541583373;19.06.2024;2;0;0
541578185;19.06.2024;2;0;0
541542549;19.06.2024;2;2;2
541430784;19.06.2024;2;4;2
541323907;19.06.2024;2;0;1
541297874;19.06.2024;2;1;3
541241957;19.06.2024;2;0;1
541142836;19.06.2024;2;0;3
541007083;19.06.2024;2;0;4
540964745;19.06.2024;2;1;0
540957944;19.06.2024;2;2;2
540953349;19.06.2024;2;0;2
540749967;19.06.2024;2;2;9
540748688;19.06.2024;2;0;1
540745438;19.06.2024;2;0;7
540705067;19.06.2024;2;3;2
540564127;19.06.2024;2;2;0
540459094;19.06.2024;2;0;2
540420445;19.06.2024;2;3;4
540402699;19.06.2024;2;1;4
540349146;19.06.2024;2;0;0
540336023;19.06.2024;2;1;3
540318201;19.06.2024;2;0;4
540286923;19.06.2024;2;0;1
540281979;19.06.2024;2;1;2
540241896;19.06.2024;2;1;2
540164731;19.06.2024;2;2;5
540079875;19.06.2024;2;0;1
539508090;19.06.2024;2;1;3
536354625;19.06.2024;2;1;1
535832872;19.06.2024;2;0;0
535623706;19.06.2024;2;0;2
534005796;19.06.2024;2;1;4
533910176;19.06.2024;2;0;1
533886875;19.06.2024;2;0;1
533225873;19.06.2024;2;0;2
532665598;19.06.2024;2;0;1
531597628;19.06.2024;2;0;2
531401217;19.06.2024;2;0;4
529405079;19.06.2024;2;1;4
529289349;19.06.2024;2;0;3
528788950;19.06.2024;2;2;2
528110527;19.06.2024;2;1;0
527432057;19.06.2024;2;1;3
526380833;19.06.2024;2;1;0
525318341;19.06.2024;2;4;5
525182489;19.06.2024;2;1;1
525143822;19.06.2024;2;0;0
525112109;19.06.2024;2;0;2
525060473;19.06.2024;2;1;1
524894518;19.06.2024;2;0;1
524865203;19.06.2024;2;1;1
524820603;19.06.2024;2;0;1
523229415;19.06.2024;2;0;0
523121433;19.06.2024;2;1;6
523040512;19.06.2024;2;4;3
522169150;19.06.2024;2;2;2
521735066;19.06.2024;2;0;4
520477779;19.06.2024;2;0;2
520349726;19.06.2024;2;1;2
520102195;19.06.2024;2;1;3
519910792;19.06.2024;2;1;4
518712083;19.06.2024;2;1;3
518373683;19.06.2024;2;1;9
514265477;19.06.2024;2;1;0
509518877;19.06.2024;2;0;5
504594820;19.06.2024;2;1;4
503336086;19.06.2024;2;0;4
502854718;19.06.2024;2;0;1
502492833;19.06.2024;2;1;3
501753344;19.06.2024;2;4;4
495920110;19.06.2024;2;0;2
485165959;19.06.2024;2;2;7
464072314;19.06.2024;2;1;7
431460734;19.06.2024;2;0;1
431215269;19.06.2024;2;1;1
399903185;19.06.2024;2;1;1
352228384;19.06.2024;2;0;0
331060339;19.06.2024;2;1;0
326778968;19.06.2024;2;0;4
325167739;19.06.2024;2;2;3
321036919;19.06.2024;2;0;4
294840503;19.06.2024;2;0;2
279560230;19.06.2024;2;3;1
247524256;19.06.2024;2;0;2
225066112;19.06.2024;2;1;2
222399760;19.06.2024;2;1;1
197560755;19.06.2024;2;1;4
190031079;19.06.2024;2;0;0
171124965;19.06.2024;2;0;2
154619458;19.06.2024;2;1;2
147544623;19.06.2024;2;1;4
145344306;19.06.2024;2;0;0
144082284;19.06.2024;2;2;3
139609306;19.06.2024;2;0;3
132980080;19.06.2024;2;2;7
131156372;19.06.2024;2;2;0
118523007;19.06.2024;2;0;5
112172965;19.06.2024;2;1;3
111736043;19.06.2024;2;0;1
108342890;19.06.2024;2;1;3
99256290;19.06.2024;2;1;5
91454137;19.06.2024;2;0;1
83157072;19.06.2024;2;0;5
82853276;19.06.2024;2;2;2
80925490;19.06.2024;2;0;3
80680954;19.06.2024;2;1;2
78787324;19.06.2024;2;0;0
78465406;19.06.2024;2;0;5
77922237;19.06.2024;2;2;2
75875135;19.06.2024;2;3;1
75341617;19.06.2024;2;5;4
74388952;19.06.2024;2;0;1
73252770;19.06.2024;2;2;8
73252508;19.06.2024;2;0;1
73216001;19.06.2024;2;2;1
73151692;19.06.2024;2;0;2
73141529;19.06.2024;2;1;2
73132475;19.06.2024;2;1;1
73128566;19.06.2024;2;1;6
73090326;19.06.2024;2;6;8
73051671;19.06.2024;2;1;2
73050685;19.06.2024;2;0;1
73038639;19.06.2024;2;1;1
73018317;19.06.2024;2;2;2
72987585;19.06.2024;2;1;2
72966971;19.06.2024;2;1;5
72922670;19.06.2024;2;0;1
72915358;19.06.2024;2;0;1
72912629;19.06.2024;2;2;6
72872623;19.06.2024;2;0;6
72865791;19.06.2024;2;2;2
72858988;19.06.2024;2;1;4
72846543;19.06.2024;2;3;0
72695393;19.06.2024;2;1;2
72661049;19.06.2024;2;1;5
72659860;19.06.2024;2;0;2
72634059;19.06.2024;2;1;3
72628648;19.06.2024;2;0;5
72619734;19.06.2024;2;0;2
72535030;19.06.2024;2;1;1
72508281;19.06.2024;2;1;3
72488600;19.06.2024;2;0;3
72477260;19.06.2024;2;2;4
72475812;19.06.2024;2;1;1
72472180;19.06.2024;2;1;0
72468556;19.06.2024;2;1;6
72450504;19.06.2024;2;0;2
72425092;19.06.2024;2;0;2
72318437;19.06.2024;2;1;1
72316962;19.06.2024;2;1;6
72306608;19.06.2024;2;1;1
72303087;19.06.2024;2;0;0
72285147;19.06.2024;2;1;6
72258950;19.06.2024;2;1;2
72256362;19.06.2024;2;2;4
72246355;19.06.2024;2;2;2
72212630;19.06.2024;2;3;5
72205601;19.06.2024;2;0;4
72189490;19.06.2024;2;0;2
72183539;19.06.2024;2;1;1
72173802;19.06.2024;2;1;2
72143889;19.06.2024;2;0;3
72086365;19.06.2024;2;2;5
72066882;19.06.2024;2;0;0
72061219;19.06.2024;2;1;0
72050014;19.06.2024;2;0;2
71957878;19.06.2024;2;1;4
71862315;19.06.2024;2;2;0
71860210;19.06.2024;2;4;5
71845674;19.06.2024;2;0;1
71844327;19.06.2024;2;0;1
71836477;19.06.2024;2;0;4
71793533;19.06.2024;2;1;1
71772800;19.06.2024;2;0;4
71722581;19.06.2024;2;2;3
71720983;19.06.2024;2;1;1
71684759;19.06.2024;2;0;3
71545314;19.06.2024;2;1;3
71523655;19.06.2024;2;1;4
71512692;19.06.2024;2;0;7
71509294;19.06.2024;2;0;0
71484163;19.06.2024;2;1;1
71482266;19.06.2024;2;1;0
71461803;19.06.2024;2;0;1
71461299;19.06.2024;2;0;1
71451337;19.06.2024;2;1;3
71445661;19.06.2024;2;1;5
71444930;19.06.2024;2;1;5
71419914;19.06.2024;2;1;3
71418602;19.06.2024;2;3;0
71413936;19.06.2024;2;0;2
71400776;19.06.2024;2;1;0
71393113;19.06.2024;2;1;1
71320336;19.06.2024;2;1;6
71313085;19.06.2024;2;1;2
71311535;19.06.2024;2;0;0
71310431;19.06.2024;2;1;2
71295211;19.06.2024;2;0;3
71293402;19.06.2024;2;0;1
71272604;19.06.2024;2;0;2
71257849;19.06.2024;2;1;9
71255087;19.06.2024;2;0;5
71211207;19.06.2024;2;1;1
71189266;19.06.2024;2;0;5
71172924;19.06.2024;2;0;5
71061686;19.06.2024;2;0;1
71020754;19.06.2024;2;0;3
71008636;19.06.2024;2;1;4
70963550;19.06.2024;2;1;4
70952235;19.06.2024;2;2;2
70892359;19.06.2024;2;1;0
70818727;19.06.2024;2;1;1
70745923;19.06.2024;2;0;5
70725880;19.06.2024;2;2;4
70720137;19.06.2024;2;1;12
70694021;19.06.2024;2;1;1
70688540;19.06.2024;2;2;1
70688439;19.06.2024;2;1;1
70668241;19.06.2024;2;0;3
70663185;19.06.2024;2;0;2
70650118;19.06.2024;2;1;1
70619574;19.06.2024;2;1;1
70593453;19.06.2024;2;1;3
70551933;19.06.2024;2;2;3
70503769;19.06.2024;2;0;2
70496672;19.06.2024;2;0;0
70447259;19.06.2024;2;0;2
70421852;19.06.2024;2;0;1
70407137;19.06.2024;2;0;2
70396265;19.06.2024;2;3;2
70395383;19.06.2024;2;0;0
70386012;19.06.2024;2;1;1
70380221;19.06.2024;2;1;9
70355977;19.06.2024;2;3;4
70342180;19.06.2024;2;1;3
70252309;19.06.2024;2;1;4
70196775;19.06.2024;2;1;2
70182155;19.06.2024;2;3;3
70148242;19.06.2024;2;0;1
70099708;19.06.2024;2;1;2
70064085;19.06.2024;2;0;1
70056742;19.06.2024;2;0;1
70026171;19.06.2024;2;1;1
69981147;19.06.2024;2;2;4
69963886;19.06.2024;2;1;0
69947718;19.06.2024;2;0;3
69930590;19.06.2024;2;0;1
69920965;19.06.2024;2;0;4
69904030;19.06.2024;2;2;3
69893166;19.06.2024;2;0;3
69869504;19.06.2024;2;1;4
69827933;19.06.2024;2;2;6
69825827;19.06.2024;2;1;2
69817167;19.06.2024;2;0;9
69749640;19.06.2024;2;0;3
69749637;19.06.2024;2;0;1
69749479;19.06.2024;2;1;0
69741171;19.06.2024;2;2;4
69712493;19.06.2024;2;1;0
69677714;19.06.2024;2;0;1
69675606;19.06.2024;2;0;2
69665431;19.06.2024;2;3;1
69631293;19.06.2024;2;0;1
69619844;19.06.2024;2;0;8
69619346;19.06.2024;2;1;0
69580391;19.06.2024;2;1;2
69543212;19.06.2024;2;0;3
69496997;19.06.2024;2;1;4
69479941;19.06.2024;2;1;1
69443544;19.06.2024;2;0;1
69425798;19.06.2024;2;1;0
69420328;19.06.2024;2;1;2
69398194;19.06.2024;2;0;2
69355410;19.06.2024;2;1;1
69321249;19.06.2024;2;0;4
69294439;19.06.2024;2;0;1
69267297;19.06.2024;2;0;2
69266965;19.06.2024;2;1;4
69230360;19.06.2024;2;1;3
69226588;19.06.2024;2;5;4
69192666;19.06.2024;2;0;1
69151124;19.06.2024;2;1;0
69149254;19.06.2024;2;0;3
69124911;19.06.2024;2;1;4
69123289;19.06.2024;2;1;3
69046491;19.06.2024;2;0;1
69000165;19.06.2024;2;0;1
68967877;19.06.2024;2;0;2
68967820;19.06.2024;2;0;0
68947683;19.06.2024;2;0;2
68941585;19.06.2024;2;1;3
68871935;19.06.2024;2;0;2
68871792;19.06.2024;2;0;2
68862406;19.06.2024;2;2;3
68846018;19.06.2024;2;1;1
68808927;19.06.2024;2;0;0
68703173;19.06.2024;2;3;7
68698348;19.06.2024;2;1;2
68689330;19.06.2024;2;3;3
68688220;19.06.2024;2;2;0
68659008;19.06.2024;2;1;1
68617715;19.06.2024;2;0;3
68612955;19.06.2024;2;0;1
68555375;19.06.2024;2;0;1
68508875;19.06.2024;2;1;4
68507795;19.06.2024;2;0;1
68499888;19.06.2024;2;2;2
68384493;19.06.2024;2;1;3
68373527;19.06.2024;2;1;0
68365571;19.06.2024;2;2;1
68353615;19.06.2024;2;0;2
68328230;19.06.2024;2;0;2
68309638;19.06.2024;2;0;2
68268094;19.06.2024;2;0;2
68265248;19.06.2024;2;1;1
68251416;19.06.2024;2;1;3
68239593;19.06.2024;2;0;0
68160689;19.06.2024;2;0;3
68150917;19.06.2024;2;0;0
68121534;19.06.2024;2;1;4
68102349;19.06.2024;2;0;1
68047842;19.06.2024;2;2;3
68030047;19.06.2024;2;2;1
68028372;19.06.2024;2;1;5
68001525;19.06.2024;2;1;3
67988188;19.06.2024;2;0;6
67974094;19.06.2024;2;0;6
67968392;19.06.2024;2;2;1
67935771;19.06.2024;2;1;4
67881152;19.06.2024;2;0;1
67819707;19.06.2024;2;0;3
67790088;19.06.2024;2;0;5
67764774;19.06.2024;2;1;0
67748195;19.06.2024;2;2;3
67663459;19.06.2024;2;0;1
67644872;19.06.2024;2;0;0
67598274;19.06.2024;2;0;0
67595375;19.06.2024;2;0;2
67592671;19.06.2024;2;1;2
67586335;19.06.2024;2;0;4
67555796;19.06.2024;2;1;0
67520259;19.06.2024;2;2;3
67512382;19.06.2024;2;1;0
67501511;19.06.2024;2;2;0
67499395;19.06.2024;2;1;3
67476320;19.06.2024;2;1;1
67456573;19.06.2024;2;0;2
67410817;19.06.2024;2;1;2
67390899;19.06.2024;2;1;1
67319785;19.06.2024;2;1;2
67204133;19.06.2024;2;1;2
67194179;19.06.2024;2;1;8
67165183;19.06.2024;2;0;3
67161750;19.06.2024;2;0;2
67151774;19.06.2024;2;1;3
67134575;19.06.2024;2;1;0
67125022;19.06.2024;2;0;8
67088272;19.06.2024;2;1;2
66929873;19.06.2024;2;1;3
66926881;19.06.2024;2;0;2
66921505;19.06.2024;2;0;4
66912983;19.06.2024;2;2;0
66891612;19.06.2024;2;0;1
66859759;19.06.2024;2;1;1
66853157;19.06.2024;2;1;2
66851917;19.06.2024;2;0;4
66802610;19.06.2024;2;0;1
66780460;19.06.2024;2;0;15
66772227;19.06.2024;2;1;0
66756386;19.06.2024;2;1;2
66742813;19.06.2024;2;1;2
66693788;19.06.2024;2;1;2
66683259;19.06.2024;2;1;2
66668949;19.06.2024;2;1;1
66661078;19.06.2024;2;1;1
66616821;19.06.2024;2;1;4
66521349;19.06.2024;2;0;2
66500026;19.06.2024;2;1;1
66487021;19.06.2024;2;0;2
66483867;19.06.2024;2;0;4
66460750;19.06.2024;2;1;9
66443100;19.06.2024;2;1;3
66415635;19.06.2024;2;5;2
66403640;19.06.2024;2;1;1
66401739;19.06.2024;2;1;4
66376301;19.06.2024;2;4;6
66372562;19.06.2024;2;1;1
66278482;19.06.2024;2;2;1
66261837;19.06.2024;2;1;1
66258576;19.06.2024;2;2;7
66203473;19.06.2024;2;0;3
66183605;19.06.2024;2;1;1
66172743;19.06.2024;2;1;0
66142497;19.06.2024;2;0;0
66134901;19.06.2024;2;0;1
66114379;19.06.2024;2;0;0
65719517;19.06.2024;2;3;1
63896352;19.06.2024;2;2;1
63547017;19.06.2024;2;0;2
63493582;19.06.2024;2;1;3
63250482;19.06.2024;2;1;6
63172700;19.06.2024;2;1;1
61907293;19.06.2024;2;1;6
61701751;19.06.2024;2;1;3
61417351;19.06.2024;2;1;0
60635970;19.06.2024;2;1;8
59989989;19.06.2024;2;0;0
59629154;19.06.2024;2;0;3
58909890;19.06.2024;2;2;3
56794649;19.06.2024;2;0;2
55427772;19.06.2024;2;6;1
55342873;19.06.2024;2;1;3
54674720;19.06.2024;2;2;2
53862686;19.06.2024;2;1;1
53769735;19.06.2024;2;0;5
53626896;19.06.2024;2;1;7
53257847;19.06.2024;2;1;0
53063682;19.06.2024;2;0;2
52447938;19.06.2024;2;0;1
52447210;19.06.2024;2;2;4
52370947;19.06.2024;2;1;1
52008665;19.06.2024;2;0;0
51997006;19.06.2024;2;1;9
51989998;19.06.2024;2;3;2
51987511;19.06.2024;2;1;2
51986900;19.06.2024;2;2;4
51981598;19.06.2024;2;1;1
51956152;19.06.2024;2;0;6
51915636;19.06.2024;2;1;4
51424885;19.06.2024;2;0;2
51169267;19.06.2024;2;0;2
50180057;19.06.2024;2;0;2
49989864;19.06.2024;2;1;0
49935672;19.06.2024;2;1;5
49469261;19.06.2024;2;0;1
49309345;19.06.2024;2;2;2
48695002;19.06.2024;2;0;1
47792875;19.06.2024;2;0;2
47175808;19.06.2024;2;1;1
46866770;19.06.2024;2;2;1
46691022;19.06.2024;2;2;6
46687966;19.06.2024;2;0;3
46057112;19.06.2024;2;0;3
45905495;19.06.2024;2;2;0
45786355;19.06.2024;2;0;0
43929096;19.06.2024;2;1;4
43360559;19.06.2024;2;2;3
43343228;19.06.2024;2;0;1
43303342;19.06.2024;2;1;3
43050295;19.06.2024;2;1;2
42998346;19.06.2024;2;2;8
42762370;19.06.2024;2;0;3
42741887;19.06.2024;2;1;2
42703343;19.06.2024;2;1;1
42696985;19.06.2024;2;2;4
42609620;19.06.2024;2;0;2
42481942;19.06.2024;2;2;1
42221570;19.06.2024;2;0;1
41919515;19.06.2024;2;2;3
41783308;19.06.2024;2;1;1
41386148;19.06.2024;2;0;1
41347195;19.06.2024;2;1;2
41000490;19.06.2024;2;2;0
40742201;19.06.2024;2;1;0
40691081;19.06.2024;2;1;1
40541888;19.06.2024;2;0;1
39930619;19.06.2024;2;0;6
39926619;19.06.2024;2;2;5
39596033;19.06.2024;2;1;2
39587734;19.06.2024;2;2;3
39578990;19.06.2024;2;1;0
39399172;19.06.2024;2;0;5
38996692;19.06.2024;2;1;6
38913485;19.06.2024;2;2;1
38811656;19.06.2024;2;3;3
38792127;19.06.2024;2;3;4
38713231;19.06.2024;2;0;3
37814923;19.06.2024;2;1;5
37790822;19.06.2024;2;1;5
37746463;19.06.2024;2;1;3
37578243;19.06.2024;2;0;2
37145704;19.06.2024;2;1;0
36813997;19.06.2024;2;1;3
36745888;19.06.2024;2;0;3
36426948;19.06.2024;2;0;0
35525838;19.06.2024;2;1;5
35436478;19.06.2024;2;0;1
34860397;19.06.2024;2;1;3
33809309;19.06.2024;2;0;5
33565751;19.06.2024;2;0;2
33467982;19.06.2024;2;1;3
33170771;19.06.2024;2;1;1
32921325;19.06.2024;2;1;0
32484436;19.06.2024;2;0;0
32348351;19.06.2024;2;0;1
31829123;19.06.2024;2;1;3
31777946;19.06.2024;2;0;2
31591852;19.06.2024;2;2;1
30242702;19.06.2024;2;1;2
30037996;19.06.2024;2;3;3
29924497;19.06.2024;2;1;0
29894811;19.06.2024;2;0;1
29123040;19.06.2024;2;2;3
29015233;19.06.2024;2;0;1
27926423;19.06.2024;2;0;5
27750584;19.06.2024;2;2;5
27377890;19.06.2024;2;1;5
27126358;19.06.2024;2;0;4
27088237;19.06.2024;2;2;2
27079537;19.06.2024;2;2;2
26951823;19.06.2024;2;1;3
26690123;19.06.2024;2;1;0
26509829;19.06.2024;2;1;2
25793173;19.06.2024;2;0;4
25461392;19.06.2024;2;0;3
25414334;19.06.2024;2;1;3
25387000;19.06.2024;2;0;1
25296568;19.06.2024;2;0;1
24960950;19.06.2024;2;1;0
24379115;19.06.2024;2;1;1
24363485;19.06.2024;2;1;0
23094382;19.06.2024;2;2;0
22630510;19.06.2024;2;0;2
22597380;19.06.2024;2;0;0
22439840;19.06.2024;2;1;6
22427765;19.06.2024;2;2;7
21916910;19.06.2024;2;2;2
21915982;19.06.2024;2;0;0
21187763;19.06.2024;2;1;3
20894773;19.06.2024;2;0;2
20211989;19.06.2024;2;1;4
20072981;19.06.2024;2;0;0
19967122;19.06.2024;2;1;1
19899322;19.06.2024;2;0;2
18981087;19.06.2024;2;2;7
18872876;19.06.2024;2;3;2
18031611;19.06.2024;2;0;1
17793181;19.06.2024;2;0;2
17713689;19.06.2024;2;0;1
17671688;19.06.2024;2;0;0
17584211;19.06.2024;2;0;1
17400930;19.06.2024;2;3;1
17381700;19.06.2024;2;0;2
17341063;19.06.2024;2;0;1
17229374;19.06.2024;2;0;1
17059801;19.06.2024;2;1;4
17054634;19.06.2024;2;2;5
17016490;19.06.2024;2;1;3
16948778;19.06.2024;2;1;0
16847917;19.06.2024;2;0;0
16642952;19.06.2024;2;0;3
16489175;19.06.2024;2;0;2
16481181;19.06.2024;2;0;1
16344086;19.06.2024;2;0;2
16335619;19.06.2024;2;0;2
16321182;19.06.2024;2;2;5
16288863;19.06.2024;2;0;0
16248345;19.06.2024;2;1;3
16240695;19.06.2024;2;4;10
16224761;19.06.2024;2;1;4
16216279;19.06.2024;2;1;0
16197350;19.06.2024;2;1;9
16192137;19.06.2024;2;2;2
16185394;19.06.2024;2;1;2
16176553;19.06.2024;2;1;0
16171070;19.06.2024;2;2;0
16141705;19.06.2024;2;2;3
16136416;19.06.2024;2;4;3
16135833;19.06.2024;2;1;0
16133941;19.06.2024;2;1;1
16132162;19.06.2024;2;0;1
16103780;19.06.2024;2;0;2
16096320;19.06.2024;2;0;0
15962586;19.06.2024;2;1;1
15887833;19.06.2024;2;2;1
15816576;19.06.2024;2;0;2
15552502;19.06.2024;2;3;11
15532726;19.06.2024;2;1;4
15451158;19.06.2024;2;2;2
15276934;19.06.2024;2;1;2
15267003;19.06.2024;2;0;1
15255418;19.06.2024;2;0;0
15092209;19.06.2024;2;1;1
15075690;19.06.2024;2;1;0
15008840;19.06.2024;2;0;0
15002345;19.06.2024;2;0;0
14826480;19.06.2024;2;1;1
14732942;19.06.2024;2;1;0
14644206;19.06.2024;2;1;0
14639748;19.06.2024;2;1;1
14620358;19.06.2024;2;1;3
14517841;19.06.2024;2;0;2
14450334;19.06.2024;2;0;1
14444288;19.06.2024;2;1;1
14432527;19.06.2024;2;0;2
14390538;19.06.2024;2;1;0
14376328;19.06.2024;2;3;0
14275168;19.06.2024;2;2;8
14229454;19.06.2024;2;1;4
14196810;19.06.2024;2;0;4
14082020;19.06.2024;2;0;1
14057574;19.06.2024;2;0;3
14047785;19.06.2024;2;1;1
14008338;19.06.2024;2;3;1
13984495;19.06.2024;2;1;0
13865130;19.06.2024;2;3;0
13778996;19.06.2024;2;1;0
13561872;19.06.2024;2;2;2
13448403;19.06.2024;2;0;0
13443609;19.06.2024;2;1;2
13423096;19.06.2024;2;1;1
13357948;19.06.2024;2;1;3
13315762;19.06.2024;2;0;4
13276449;19.06.2024;2;0;0
13264519;19.06.2024;2;0;2
13254211;19.06.2024;2;1;4
13225814;19.06.2024;2;0;1
13148948;19.06.2024;2;1;2
13010008;19.06.2024;2;1;0
12949848;19.06.2024;2;2;2
12922431;19.06.2024;2;1;1
12900944;19.06.2024;2;0;2
12787200;19.06.2024;2;0;7
12722377;19.06.2024;2;0;8
12644211;19.06.2024;2;1;3
12624509;19.06.2024;2;1;0
12597056;19.06.2024;2;0;0
12570467;19.06.2024;2;0;3
12541224;19.06.2024;2;1;0
12412847;19.06.2024;2;2;7
12396846;19.06.2024;2;0;1
12393132;19.06.2024;2;0;0
12389509;19.06.2024;2;1;0
12385643;19.06.2024;2;0;0
12370646;19.06.2024;2;1;1
12345658;19.06.2024;2;1;3
12319687;19.06.2024;2;0;1
12319582;19.06.2024;2;0;1
12314236;19.06.2024;2;2;2
12288936;19.06.2024;2;1;0
12258451;19.06.2024;2;2;2
12252560;19.06.2024;2;0;4
12235208;19.06.2024;2;1;2
12215140;19.06.2024;2;0;0
12214785;19.06.2024;2;0;2
12186545;19.06.2024;2;0;2
12127123;19.06.2024;2;0;2
12072475;19.06.2024;2;1;1
12053578;19.06.2024;2;0;1
12048232;19.06.2024;2;1;4
12005381;19.06.2024;2;1;3
11997333;19.06.2024;2;0;1
11984949;19.06.2024;2;1;0
11977537;19.06.2024;2;0;4
11961045;19.06.2024;2;0;2
11950455;19.06.2024;2;0;3
11938148;19.06.2024;2;1;1
11937728;19.06.2024;2;0;2
11889969;19.06.2024;2;1;5
11868278;19.06.2024;2;2;3
11856462;19.06.2024;2;1;3
11855494;19.06.2024;2;1;2
11850955;19.06.2024;2;1;3
11847884;19.06.2024;2;0;2
11845883;19.06.2024;2;1;2
11832207;19.06.2024;2;0;1
11824511;19.06.2024;2;1;0
11811639;19.06.2024;2;1;2
11793996;19.06.2024;2;2;3
11788175;19.06.2024;2;1;2
11768676;19.06.2024;2;1;8
11763864;19.06.2024;2;2;6
11758257;19.06.2024;2;1;3
11716204;19.06.2024;2;0;3
11702796;19.06.2024;2;0;4
11688757;19.06.2024;2;0;4
11616338;19.06.2024;2;0;2
11593720;19.06.2024;2;0;1
11571119;19.06.2024;2;0;2
11562384;19.06.2024;2;0;6
11536355;19.06.2024;2;4;2
11532330;19.06.2024;2;1;1
11436651;19.06.2024;2;1;2
11415633;19.06.2024;2;1;3
11407625;19.06.2024;2;0;2
11378201;19.06.2024;2;3;8
11374920;19.06.2024;2;0;0
11361998;19.06.2024;2;0;10
11356662;19.06.2024;2;0;2
11354935;19.06.2024;2;0;2
11349278;19.06.2024;2;1;2
11311175;19.06.2024;2;2;1
11295459;19.06.2024;2;3;5
11273642;19.06.2024;2;0;5
11260294;19.06.2024;2;0;4
11216098;19.06.2024;2;1;0
11205515;19.06.2024;2;0;1
11200912;19.06.2024;2;1;0
11195957;19.06.2024;2;0;2
11191094;19.06.2024;2;0;0
11184088;19.06.2024;2;1;0
11169278;19.06.2024;2;1;2
11166682;19.06.2024;2;1;3
11156503;19.06.2024;2;0;6
11146217;19.06.2024;2;0;4
11079509;19.06.2024;2;0;2
11066481;19.06.2024;2;1;2
11063897;19.06.2024;2;2;2
11053065;19.06.2024;2;2;3
11051544;19.06.2024;2;1;9
11040446;19.06.2024;2;0;0
11034409;19.06.2024;2;2;4
11021038;19.06.2024;2;2;0
11015136;19.06.2024;2;1;0
11007230;19.06.2024;2;2;3
10973790;19.06.2024;2;1;5
10966466;19.06.2024;2;0;2
10962758;19.06.2024;2;0;4
10954388;19.06.2024;2;4;6
10945029;19.06.2024;2;3;4
10929998;19.06.2024;2;0;3
10891095;19.06.2024;2;2;7
10857130;19.06.2024;2;0;4
10832976;19.06.2024;2;2;2
10826510;19.06.2024;2;1;3
10826491;19.06.2024;2;1;2
10825704;19.06.2024;2;0;0
10808974;19.06.2024;2;1;1
10795572;19.06.2024;2;0;5
10795146;19.06.2024;2;1;5
10780853;19.06.2024;2;5;3
10772489;19.06.2024;2;1;2
10772232;19.06.2024;2;1;4
10759356;19.06.2024;2;1;1
10732365;19.06.2024;2;0;2
10723794;19.06.2024;2;1;3
10686481;19.06.2024;2;2;3
10675281;19.06.2024;2;2;3
10620492;19.06.2024;2;0;3
10595531;19.06.2024;2;1;5
10588426;19.06.2024;2;2;1
10584139;19.06.2024;2;1;5
10578602;19.06.2024;2;0;4
10578481;19.06.2024;2;1;2
10577011;19.06.2024;2;1;2
10573553;19.06.2024;2;1;2
10570792;19.06.2024;2;0;1
10567354;19.06.2024;2;2;3
10562483;19.06.2024;2;0;1
10560218;19.06.2024;2;1;4
10487713;19.06.2024;2;1;3
10408751;19.06.2024;2;0;0
10381978;19.06.2024;2;1;2
10379993;19.06.2024;2;1;2
10375135;19.06.2024;2;0;0
10286820;19.06.2024;2;2;1
10256010;19.06.2024;2;2;5
10076214;19.06.2024;2;0;3
10020694;19.06.2024;2;0;1
9930406;19.06.2024;2;0;1
9674857;19.06.2024;2;0;3
9641885;19.06.2024;2;0;2
9622129;19.06.2024;2;1;7
9281265;19.06.2024;2;1;2
9243122;19.06.2024;2;1;1
9238331;19.06.2024;2;1;2
9139047;19.06.2024;2;4;3
9123629;19.06.2024;2;1;0
9107970;19.06.2024;2;0;3
9105425;19.06.2024;2;1;2
9082538;19.06.2024;2;1;2
9066989;19.06.2024;2;0;2
9021849;19.06.2024;2;0;2
9009498;19.06.2024;2;1;2
9004018;19.06.2024;2;0;4
8969254;19.06.2024;2;0;1
8954646;19.06.2024;2;1;3
8951179;19.06.2024;2;0;3
8934502;19.06.2024;2;2;4
8922353;19.06.2024;2;1;1
8892358;19.06.2024;2;1;1
8857415;19.06.2024;2;3;3
8848959;19.06.2024;2;2;5
8831236;19.06.2024;2;0;3
8806979;19.06.2024;2;1;3
8795336;19.06.2024;2;0;0
8794348;19.06.2024;2;3;2
8777954;19.06.2024;2;1;2
8758509;19.06.2024;2;0;2
8751276;19.06.2024;2;0;4
8748188;19.06.2024;2;0;4
8697206;19.06.2024;2;0;2
8690780;19.06.2024;2;1;3
8690666;19.06.2024;2;2;0
8665871;19.06.2024;2;0;1
8642965;19.06.2024;2;1;3
